Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée
2018-03-01,Paris Lyon,Marseille St Charles,202,478,14,42,34.49325397,4.924425287
2018-03-01,Paris Lyon,Mulhouse Ville,173,287,4,38,34.10614035,4.485924617
2018-03-01,Mulhouse Ville,Paris Lyon,172,323,4,37,35.83828829,3.006739812
2018-03-01,Paris Est,Stuttgart,187,151,4,26,41.48397436,10.9654195
2018-03-01,Laval,Paris Montparnasse,86,205,2,60,13.67888889,4.629638752
2018-03-01,Marseille St Charles,Tourcoing,302,31,0,0,0.0,2.387096774
2018-03-01,Lyon Part Dieu,Marne La Vallee,108,307,11,61,32.09125683,7.553772523
2018-03-01,Paris Lyon,Besancon Franche Comte Tgv,128,199,5,24,30.53958333,4.95532646
2018-03-01,Stuttgart,Paris Est,189,152,3,24,31.94027778,7.234340045
2018-03-01,Paris Montparnasse,La Rochelle Ville,166,225,4,19,26.05263158,2.791855204
2018-03-01,Paris Montparnasse,Rennes,98,599,17,74,25.31081081,4.118556701
2018-03-01,Valence Alixan Tgv,Paris Lyon,132,285,9,41,36.10162602,4.548852657
2018-03-01,Paris Lyon,Annecy,226,196,5,32,41.171875,9.188481675
2018-03-01,Nimes,Paris Lyon,176,343,8,53,41.35880503,5.944378109
2018-03-01,Lyon Part Dieu,Rennes,233,97,1,18,42.88888889,9.802083333
2018-03-01,Bordeaux St Jean,Paris Vaugirard,144,60,0,4,66.22083333,3.420277778
2018-03-01,Marne La Vallee,Lyon Part Dieu,109,361,13,66,43.5770202,8.888122605
2018-03-01,Paris Lyon,Dijon Ville,98,443,11,28,27.47797619,1.552430556
2018-03-01,Paris Lyon,Lyon Part Dieu,119,646,15,38,27.12850877,1.390676175
2018-03-01,Italie,Paris Lyon,452,94,1,20,26.58916667,8.083154122
2018-03-01,Lille,Lyon Part Dieu,190,308,11,56,45.35505952,9.245454545
2018-03-01,Paris Vaugirard,Rennes,122,29,0,2,12.0,0.655172414
2018-03-01,Paris Lyon,Lausanne,224,149,1,12,35.95972222,4.754391892
2018-03-01,Rennes,Paris Montparnasse,99,586,17,115,16.4357971,4.522231986
2018-03-01,Saint Etienne Chateaucreux,Paris Lyon,168,114,2,9,26.60555556,2.615178571
2018-03-01,Grenoble,Paris Lyon,183,251,5,31,30.45107527,4.521409214
2018-03-01,Angouleme,Paris Montparnasse,125,273,13,44,25.2280303,6.447115385
2018-03-01,Paris Montparnasse,Nantes,124,512,13,50,26.419,3.593987976
2018-03-01,Tours,Paris Montparnasse,75,194,5,32,20.73697917,4.074162257
2018-03-01,Douai,Paris Nord,77,212,8,63,17.11031746,6.294035948
2018-03-01,Rennes,Paris Vaugirard,111,31,0,1,56.0,2.370967742
2018-03-01,Annecy,Paris Lyon,224,200,4,39,27.9534188,6.975340136
2018-03-01,Paris Lyon,Chambery Challes Les Eaux,187,271,3,40,35.42041667,6.029228856
2018-03-01,Paris Lyon,Le Creusot Montceau Montchanin,78,208,0,34,13.97254902,3.371474359
2018-03-01,Perpignan,Paris Lyon,305,163,1,23,59.96304348,8.470884774
2018-03-01,Zurich,Paris Lyon,247,138,1,8,55.46458333,1.560340633
2018-03-01,Paris Lyon,Barcelona,387,61,0,13,55.30769231,14.32786885
2018-03-01,Paris Lyon,Zurich,259,152,1,22,37.63863636,7.15584989
2018-03-01,Paris Est,Strasbourg,111,493,20,74,31.41013514,5.185835095
2018-03-01,Nancy,Paris Est,93,305,11,40,31.37125,4.507596372
2018-03-01,Bordeaux St Jean,Tourcoing,301,30,0,4,42.5,8.133333333
2018-03-01,Bellegarde (Ain),Paris Lyon,162,254,3,35,28.35904762,4.097144754
2018-03-01,Paris Lyon,Saint Etienne Chateaucreux,168,118,4,12,27.22083333,4.703070175
2018-03-01,Paris Montparnasse,Le Mans,54,444,7,49,24.71904762,3.144927536
2018-03-01,Paris Montparnasse,Quimper,220,265,5,19,57.36842105,5.469230769
2018-03-01,Paris Est,Metz,84,311,13,46,21.56956522,3.574161074
2018-03-01,Reims,Paris Est,46,221,5,36,10.88009259,2.482638889
2018-03-01,Strasbourg,Nantes,287,32,1,5,42.63333333,7.455913978
2018-03-01,Nantes,Paris Vaugirard,142,61,0,7,31.24047619,3.916939891
2018-03-01,Paris Lyon,Bellegarde (Ain),160,226,3,38,21.34736842,5.62877429
2018-03-01,Paris Nord,Douai,74,213,8,39,21.23034188,3.517642276
2018-03-01,Barcelona,Paris Lyon,390,58,0,9,47.68148148,6.961206897
2018-03-01,Angers Saint Laud,Paris Montparnasse,91,389,6,70,19.95333333,4.64408181
2018-03-01,Tourcoing,Bordeaux St Jean,286,30,0,6,27.05,5.870555556
2018-03-01,Le Creusot Montceau Montchanin,Paris Lyon,81,225,1,38,16.05921053,1.842857143
2018-03-01,Paris Lyon,Toulon,239,235,12,47,32.07163121,9.975411061
2018-03-01,Montpellier,Lyon Part Dieu,112,286,14,45,29.86888889,7.485355392
2018-03-01,Avignon Tgv,Paris Lyon,159,529,13,83,26.68935743,4.438662791
2018-03-01,Marseille St Charles,Lyon Part Dieu,106,566,18,72,26.06134259,5.316119221
2018-03-01,Marseille St Charles,Madrid,464,31,1,1,190.0,4.266666667
2018-03-01,Marseille St Charles,Marne La Vallee,214,313,5,38,37.54912281,5.281385281
2018-03-01,Paris Montparnasse,Angouleme,126,238,7,37,24.95315315,5.907792208
2018-03-01,Le Mans,Paris Montparnasse,56,406,7,97,14.40017182,4.038137009
2018-03-01,Paris Lyon,Montpellier,209,296,7,33,43.68080808,4.470069204
2018-03-01,Paris Est,Francfort,221,86,2,36,46.74722222,23.10337302
2018-03-01,Paris Montparnasse,Angers Saint Laud,90,386,6,49,23.55,4.425570175
2018-03-01,Paris Montparnasse,Poitiers,93,507,14,56,16.84613095,3.224036511
2018-03-01,Paris Montparnasse,Toulouse Matabiau,257,179,4,20,27.9525,4.24752381
2018-03-01,Paris Nord,Lille,67,637,25,130,24.38089744,5.750245098
2018-03-01,Dijon Ville,Paris Lyon,100,451,8,45,36.38962963,3.589917231
2018-03-01,Paris Lyon,Nimes,177,299,7,37,31.58918919,4.740696347
2018-03-01,Francfort,Paris Est,168,86,2,30,29.46888889,12.72876984
2018-03-01,La Rochelle Ville,Paris Montparnasse,165,221,5,26,23.66025641,5.073611111
2018-03-01,Poitiers,Paris Montparnasse,94,469,18,89,15.80786517,5.170583888
2018-03-01,St Pierre Des Corps,Paris Montparnasse,62,416,13,101,16.92607261,4.886683209
2018-03-01,Paris Lyon,Aix En Provence Tgv,186,430,9,37,36.11171171,4.212470309
2018-03-01,Lyon Part Dieu,Marseille St Charles,107,556,15,126,33.82539683,8.870640789
2018-04-01,Paris Lyon,Zurich,242,143,42,15,26.87666667,5.082013201
2018-04-01,Paris Montparnasse,Rennes,97,651,251,68,18.97058824,3.845
2018-04-01,Lyon Part Dieu,Paris Lyon,120,658,152,47,32.47375887,2.900131752
2018-04-01,Italie,Paris Lyon,407,92,39,26,42.03269231,22.62264151
2018-04-01,Poitiers,Paris Montparnasse,93,434,142,53,18.9663522,5.900570776
2018-04-01,Paris Montparnasse,Quimper,220,245,81,23,35.43478261,6.74695122
2018-04-01,Toulon,Paris Lyon,239,342,134,21,44.87301587,4.394310897
2018-04-01,Madrid,Marseille St Charles,481,24,17,1,73.16666667,12.33571429
2018-04-01,Paris Montparnasse,Toulouse Matabiau,257,148,42,15,36.00333333,7.40172956
2018-04-01,Paris Nord,Douai,72,186,67,20,31.8975,5.218907563
2018-04-01,Paris Nord,Lille,67,650,222,97,17.23075601,4.223870717
2018-04-01,Paris Montparnasse,St Malo,156,96,31,47,22.36843972,17.22641026
2018-04-01,Paris Lyon,Aix En Provence Tgv,187,461,134,37,36.59774775,4.954689093
2018-04-01,Paris Lyon,Nice Ville,350,253,100,21,40.5,6.577559913
2018-04-01,Paris Montparnasse,Tours,72,171,33,34,12.01127451,3.849637681
2018-04-01,Rennes,Paris Montparnasse,98,687,258,133,21.14511278,7.672455322
2018-04-01,Paris Montparnasse,Angouleme,126,210,64,23,18.14710145,4.4
2018-04-01,Tours,Paris Montparnasse,75,174,36,46,14.07826087,5.165942029
2018-04-01,Bordeaux St Jean,Paris Montparnasse,141,841,279,109,25.85978593,6.522419929
2018-04-01,Toulouse Matabiau,Paris Montparnasse,259,150,42,17,23.79705882,5.863888889
2018-04-01,Stuttgart,Paris Est,171,143,15,21,30.20079365,6.909765625
2018-04-01,Lille,Paris Nord,63,616,195,103,12.55598706,3.813064133
2018-04-01,Tourcoing,Bordeaux St Jean,284,27,10,4,24.75833333,6.503921569
2018-04-01,Paris Montparnasse,Bordeaux St Jean,142,756,251,57,24.51461988,2.377623762
2018-04-01,Paris Est,Nancy,95,322,95,17,22.76568627,2.059618209
2018-04-01,Paris Vaugirard,Rennes,122,20,0,1,29.0,1.7
2018-04-01,Annecy,Paris Lyon,224,191,72,29,38.05747126,9.976610644
2018-04-01,Mulhouse Ville,Paris Lyon,173,329,111,28,24.36011905,2.316284404
2018-04-01,Paris Lyon,Perpignan,307,186,89,25,36.07,11.48487973
2018-04-01,Paris Lyon,Geneve,190,192,68,15,42.89,4.420430108
2018-04-01,Angouleme,Paris Montparnasse,125,246,75,38,28.03859649,8.056432749
2018-04-01,Lyon Part Dieu,Rennes,232,95,40,14,34.71428571,11.2
2018-04-01,Paris Montparnasse,St Pierre Des Corps,61,396,129,53,11.1918239,3.010736579
2018-04-01,Lille,Marseille St Charles,307,187,60,23,32.31304348,7.877427822
2018-04-01,Macon Loche,Paris Lyon,100,227,66,46,39.55942029,11.1320911
2018-04-01,Marseille St Charles,Paris Lyon,202,447,124,28,39.2827381,3.779308566
2018-04-01,Paris Est,Stuttgart,168,147,15,19,38.93684211,7.937752525
2018-04-01,Nice Ville,Paris Lyon,345,262,103,17,46.87058824,4.971593291
2018-04-01,Paris Lyon,Lausanne,213,146,47,18,42.84074074,10.23249158
2018-04-01,Paris Montparnasse,Poitiers,92,464,155,37,16.59774775,3.179449838
2018-04-01,Paris Lyon,Toulon,240,329,139,28,39.05714286,5.729649123
2018-04-01,Paris Lyon,Valence Alixan Tgv,130,415,178,27,31.21111111,3.948101266
2018-04-01,St Malo,Paris Montparnasse,159,81,24,17,19.01372549,7.208479532
2018-04-01,Marseille St Charles,Tourcoing,301,25,7,0,0.0,2.5
2018-04-01,Francfort,Paris Est,184,167,33,24,23.41388889,6.698631841
2018-04-01,Paris Est,Francfort,193,168,34,22,36.30454545,9.169402985
2018-04-01,Angers Saint Laud,Paris Montparnasse,90,403,112,74,16.20788288,5.217296678
2018-04-01,Strasbourg,Nantes,287,53,28,3,30.54444444,4.167333333
2018-04-01,Perpignan,Paris Lyon,304,186,86,24,35.37916667,9.107833333
2018-04-01,Nantes,Paris Montparnasse,129,522,155,51,21.40947712,4.974477748
2018-04-01,Reims,Paris Est,46,224,54,23,20.83043478,3.490588235
2018-04-01,Grenoble,Paris Lyon,183,235,81,15,30.28555556,3.233008658
2018-04-01,Marne La Vallee,Lyon Part Dieu,109,369,126,30,21.76166667,2.698765432
2018-04-01,Paris Montparnasse,Brest,219,257,89,24,54.58333333,9.142857143
2018-04-01,Paris Est,Reims,46,226,54,21,20.09920635,2.532655039
2018-04-01,Bordeaux St Jean,Tourcoing,301,27,11,1,20.0,5.375
2018-04-01,Paris Vaugirard,Nantes,139,40,0,3,57.62777778,4.99125
2018-04-01,St Pierre Des Corps,Paris Montparnasse,62,418,126,100,15.377,5.799543379
2018-04-01,Paris Lyon,Annecy,225,194,68,15,46.73333333,7.900793651
2018-04-01,Paris Lyon,Italie,360,99,39,13,52.61538462,11.54166667
2018-04-01,Paris Vaugirard,Bordeaux St Jean,165,57,15,2,17.3,-0.160714286
2018-04-01,Lyon Part Dieu,Marne La Vallee,108,333,128,54,34.07962963,9.701219512
2018-04-01,Paris Lyon,Grenoble,181,246,85,20,23.825,3.822981366
2018-04-01,Paris Lyon,Lyon Part Dieu,119,653,169,35,30.38285714,1.46714876
2018-04-01,Paris Lyon,Saint Etienne Chateaucreux,170,109,43,9,22.29259259,5.334343434
2018-04-01,Quimper,Paris Montparnasse,223,245,82,23,33.32101449,7.515030675
2018-04-01,Dunkerque,Paris Nord,116,211,76,17,17.54803922,4.140617284
2018-04-01,Lyon Part Dieu,Lille,192,325,128,50,36.36733333,12.06725888
2018-04-01,La Rochelle Ville,Paris Montparnasse,165,198,52,22,25.97575758,5.569063927
2018-04-01,Metz,Paris Est,85,300,79,41,13.87886179,3.064781297
2018-04-01,Nancy,Paris Est,93,321,89,21,22.42142857,2.573275862
2018-04-01,Paris Lyon,Mulhouse Ville,173,308,106,23,23.80942029,2.298349835
2018-04-01,Paris Montparnasse,La Rochelle Ville,166,202,53,14,24.5,2.818791946
2018-04-01,Besancon Franche Comte Tgv,Paris Lyon,130,204,61,13,21.55,2.05034965
2018-04-01,Lyon Part Dieu,Montpellier,112,301,121,43,35.29728682,8.89712963
2018-04-01,Paris Lyon,Marseille St Charles,202,505,149,37,37.72297297,5.247893258
2018-04-01,Dijon Ville,Paris Lyon,99,447,133,31,23.07473118,1.770488323
2018-04-01,Marseille St Charles,Lyon Part Dieu,106,604,241,76,29.42061404,8.144674013
2018-04-01,Paris Lyon,Besancon Franche Comte Tgv,127,201,71,24,21.97152778,5.88025641
2018-04-01,Marseille St Charles,Lille,307,205,74,39,37.15384615,13.67531807
2018-04-01,Le Mans,Paris Montparnasse,56,426,127,103,14.36553398,5.330267559
2018-04-01,Paris Montparnasse,Laval,84,209,65,27,13.10925926,3.527546296
2018-04-01,Paris Lyon,Bellegarde (Ain),160,208,78,25,35.09733333,8.236794872
2018-04-01,Saint Etienne Chateaucreux,Paris Lyon,170,81,18,5,26.28,3.248677249
2018-04-01,Valence Alixan Tgv,Paris Lyon,132,346,135,25,28.73533333,2.369747235
2018-04-01,Marseille St Charles,Madrid,464,23,16,0,0.0,-2.714285714
2018-04-01,Laval,Paris Montparnasse,86,209,66,48,14.59826389,5.118414918
2018-04-01,Paris Montparnasse,Vannes,153,251,84,36,26.94444444,6.922754491
2018-04-01,Paris Est,Metz,86,323,98,34,21.24656863,2.243777778
2018-04-01,Paris Est,Strasbourg,112,521,122,44,28.13598485,3.111570593
2018-04-01,Tourcoing,Marseille St Charles,309,26,8,1,22.91666667,2.112962963
2018-04-01,Bellegarde (Ain),Paris Lyon,163,231,85,10,35.96833333,2.061187215
2018-04-01,Le Creusot Montceau Montchanin,Paris Lyon,82,218,44,19,26.65701754,1.987835249
2018-04-01,Marne La Vallee,Marseille St Charles,218,328,111,37,34.83828829,7.643394777
2018-04-01,Paris Lyon,Dijon Ville,96,441,150,28,25.17380952,2.96884307
2018-04-01,Paris Lyon,Barcelona,387,44,17,9,57.88888889,21.66666667
2018-04-01,Zurich,Paris Lyon,236,146,41,11,29.11060606,1.763968254
2018-04-01,Paris Nord,Dunkerque,119,231,87,25,27.36,5.069444444
2018-04-01,Marseille St Charles,Marne La Vallee,215,313,105,37,41.41306306,7.975
2018-04-01,Paris Lyon,Nimes,177,405,168,26,34.48269231,4.350421941
2018-04-01,Lyon Part Dieu,Marseille St Charles,107,588,229,90,26.64481481,7.837975859
2018-04-01,Paris Lyon,Macon Loche,95,208,60,10,43.695,3.23704955
2018-04-01,Paris Nord,Arras,54,333,148,41,20.68617886,5.083603604
2018-04-01,Brest,Paris Montparnasse,225,257,89,22,35.13409091,7.495039683
2018-04-01,Vannes,Paris Montparnasse,155,264,91,41,25.8995935,8.0022158
2018-04-01,Chambery Challes Les Eaux,Paris Lyon,182,260,100,40,38.38875,10.69104167
2018-04-01,Arras,Paris Nord,51,372,153,77,17.30411255,7.199391172
2018-04-01,Paris Lyon,Montpellier,209,399,168,23,45.45942029,4.086002886
2018-04-01,Nimes,Paris Lyon,176,459,177,43,34.98565891,4.993676123
2018-04-01,Paris Lyon,Avignon Tgv,159,518,142,52,28.60897436,4.763741135
2018-04-01,Paris Montparnasse,Nantes,124,506,160,53,26.26666667,5.060356455
2018-04-01,Douai,Paris Nord,77,191,68,34,14.77205882,5.545663957
2018-04-01,Rennes,Paris Vaugirard,111,20,0,0,0.0,0.710833333
2018-04-01,Montpellier,Lyon Part Dieu,112,308,136,42,35.50753968,10.45920543
2018-04-01,Strasbourg,Paris Est,111,498,85,55,22.07484848,3.564124294
2018-04-01,Rennes,Lyon Part Dieu,233,93,36,10,26.74666667,4.043274854
2018-04-01,Lille,Lyon Part Dieu,190,299,100,23,22.4057971,2.726633166
2018-04-01,Nantes,Paris Vaugirard,142,40,0,3,47.48888889,3.817916667
2018-04-01,Avignon Tgv,Paris Lyon,159,608,176,55,35.26636364,4.549498457
2018-04-01,Paris Lyon,Chambery Challes Les Eaux,181,235,89,20,34.42916667,5.057762557
2018-04-01,Aix En Provence Tgv,Paris Lyon,188,414,108,26,38.79294872,3.735675381
2018-04-01,Paris Lyon,Le Creusot Montceau Montchanin,77,202,21,19,17.29736842,2.533793738
2018-04-01,Geneve,Paris Lyon,190,215,76,13,46.26410256,4.085131894
2018-04-01,Lausanne,Paris Lyon,202,134,41,7,42.56428571,3.241397849
2018-04-01,Paris Montparnasse,Le Mans,54,426,119,58,16.32931034,3.28805646
2018-04-01,Paris Montparnasse,Angers Saint Laud,90,383,121,55,21.58969697,6.043129771
2018-04-01,Nantes,Strasbourg,301,55,29,1,17.86666667,2.502564103
2018-04-01,Montpellier,Paris Lyon,207,451,177,37,38.65675676,5.044282238
2018-04-01,Barcelona,Paris Lyon,390,43,18,5,40.72,8.166
2018-04-01,Bordeaux St Jean,Paris Vaugirard,139,56,14,6,25.39166667,2.565873016
2018-05-01,Paris Montparnasse,Angers Saint Laud,90,407,102,54,35.73487654,8.201147541
2018-05-01,Paris Lyon,Annecy,227,181,65,18,42.27777778,8.38362069
2018-05-01,Paris Montparnasse,Laval,83,229,47,19,15.77894737,2.182234432
2018-05-01,Paris Montparnasse,Vannes,153,248,76,20,22.2,3.45494186
2018-05-01,Lyon Part Dieu,Marne La Vallee,108,308,92,57,26.3494152,7.903626543
2018-05-01,Vannes,Paris Montparnasse,156,263,72,27,27.02098765,5.511692845
2018-05-01,Reims,Paris Est,49,234,36,34,13.2004902,2.663215488
2018-05-01,Aix En Provence Tgv,Paris Lyon,188,410,60,52,37.06666667,5.488238095
2018-05-01,Paris Lyon,Chambery Challes Les Eaux,181,186,59,18,42.08055556,6.735958005
2018-05-01,Paris Lyon,Zurich,179,134,21,35,28.25714286,10.07964602
2018-05-01,Le Mans,Paris Montparnasse,56,419,102,99,17.91717172,6.148843323
2018-05-01,Nantes,Paris Vaugirard,142,30,0,5,122.6666667,19.94333333
2018-05-01,Valence Alixan Tgv,Paris Lyon,132,378,120,48,36.4875,5.615116279
2018-05-01,Lyon Part Dieu,Marseille St Charles,107,590,184,117,32.4462963,10.7089491
2018-05-01,Strasbourg,Nantes,288,60,22,6,49.125,8.076754386
2018-05-01,Paris Nord,Lille,61,697,224,116,29.29612069,7.95359408
2018-05-01,Paris Lyon,Lyon Part Dieu,120,634,101,50,32.41266667,2.36916823
2018-05-01,Paris Lyon,Perpignan,307,180,65,21,52.93888889,10.73043478
2018-05-01,Paris Montparnasse,Rennes,98,618,184,50,16.424,2.575652842
2018-05-01,Paris Montparnasse,Nantes,127,532,141,62,49.7516129,9.039855072
2018-05-01,Paris Nord,Dunkerque,115,252,91,23,67.69565217,10.34782609
2018-05-01,Paris Lyon,Avignon Tgv,160,510,72,61,32.79098361,5.817199391
2018-05-01,Paris Lyon,Dijon Ville,97,435,96,33,34.75909091,3.562979351
2018-05-01,Bellegarde (Ain),Paris Lyon,163,234,63,45,40.60851852,10.7791423
2018-05-01,Paris Lyon,Macon Loche,97,198,61,16,27.55520833,4.105961071
2018-05-01,Paris Lyon,Valence Alixan Tgv,132,414,147,34,33.31617647,4.834581773
2018-05-01,Paris Lyon,Italie,259,89,20,13,45.07692308,11.57971014
2018-05-01,Lausanne,Paris Lyon,182,135,27,25,43.628,9.773919753
2018-05-01,Macon Loche,Paris Lyon,100,234,42,56,27.36994048,7.665885417
2018-05-01,Madrid,Marseille St Charles,205,30,17,3,62.22777778,16.92179487
2018-05-01,Angouleme,Paris Montparnasse,126,264,76,38,22.15175439,5.973138298
2018-05-01,Paris Est,Strasbourg,119,507,57,39,28.63162393,1.803925926
2018-05-01,Lyon Part Dieu,Lille,187,307,92,54,29.34290123,9.715271318
2018-05-01,Lille,Lyon Part Dieu,190,306,76,56,27.6202381,6.803405797
2018-05-01,Lyon Part Dieu,Montpellier,112,322,110,49,38.32278912,8.824056604
2018-05-01,Nantes,Paris Montparnasse,129,532,136,71,39.92910798,8.648106061
2018-05-01,Bordeaux St Jean,Paris Vaugirard,144,38,0,1,16.03333333,0.109649123
2018-05-01,Tourcoing,Bordeaux St Jean,285,26,3,3,21.11666667,4.252898551
2018-05-01,Paris Est,Stuttgart,125,147,0,17,29.05882353,3.843537415
2018-05-01,Paris Montparnasse,Angouleme,126,226,81,15,14.82888889,3.454137931
2018-05-01,Paris Montparnasse,Tours,72,171,25,23,17.6942029,3.886872146
2018-05-01,Paris Lyon,Marseille St Charles,204,498,97,67,39.64626866,7.785619285
2018-05-01,Paris Lyon,Mulhouse Ville,167,281,64,59,27.01666667,8.46797235
2018-05-01,Nimes,Paris Lyon,176,484,146,66,41.33686869,7.264891519
2018-05-01,Paris Montparnasse,Toulouse Matabiau,257,164,41,15,32.94777778,5.63401084
2018-05-01,Toulouse Matabiau,Paris Montparnasse,258,161,34,17,26.09019608,6.029396325
2018-05-01,Rennes,Lyon Part Dieu,233,89,37,12,36.59444444,8.936858974
2018-05-01,Paris Vaugirard,Bordeaux St Jean,165,36,3,4,36.2625,5.340909091
2018-05-01,Paris Vaugirard,Nantes,139,30,0,7,87.13095238,21.61222222
2018-05-01,Nice Ville,Paris Lyon,346,230,46,27,51.98888889,8.180253623
2018-05-01,Paris Est,Francfort,114,163,0,11,38.09090909,2.26993865
2018-05-01,Paris Vaugirard,Rennes,122,19,0,4,16.7375,3.239473684
2018-05-01,Paris Montparnasse,Bordeaux St Jean,140,800,266,55,26.07636364,2.380243446
2018-05-01,Paris Montparnasse,St Malo,169,88,23,17,26.59803922,6.203589744
2018-05-01,Paris Lyon,Montpellier,210,402,139,29,43.64022989,3.970342205
2018-05-01,Paris Lyon,Geneve,179,193,52,48,39.14583333,14.27659574
2018-05-01,Marseille St Charles,Lille,302,197,40,30,39.80722222,10.83949045
2018-05-01,Paris Lyon,Bellegarde (Ain),162,205,56,55,36.69060606,14.62964206
2018-05-01,Geneve,Paris Lyon,180,217,59,43,41.54418605,11.45242616
2018-05-01,Bordeaux St Jean,Paris Montparnasse,140,844,252,99,22.76936027,5.222072072
2018-05-01,Lyon Part Dieu,Rennes,233,80,32,10,60.42666667,15.24756944
2018-05-01,Douai,Paris Nord,77,206,61,43,24.98604651,8.118850575
2018-05-01,Marseille St Charles,Tourcoing,299,26,9,2,55.0,7.941176471
2018-05-01,Marseille St Charles,Lyon Part Dieu,106,584,180,80,29.85520833,8.13960396
2018-05-01,Italie,Paris Lyon,286,82,19,22,28.58484848,12.38174603
2018-05-01,Paris Montparnasse,Poitiers,92,496,162,26,19.0224359,1.92739521
2018-05-01,Bordeaux St Jean,Tourcoing,300,28,7,2,101.0,12.76190476
2018-05-01,Besancon Franche Comte Tgv,Paris Lyon,131,196,41,12,30.04027778,2.235268817
2018-05-01,Poitiers,Paris Montparnasse,92,449,135,66,15.36691919,4.246231423
2018-05-01,Paris Lyon,Saint Etienne Chateaucreux,171,101,30,14,25.68690476,5.45258216
2018-05-01,Marseille St Charles,Madrid,202,25,14,3,26.66666667,8.181818182
2018-05-01,Laval,Paris Montparnasse,85,204,48,43,16.9251938,5.102136752
2018-05-01,Metz,Paris Est,87,296,37,48,20.76840278,4.327863578
2018-05-01,Montpellier,Paris Lyon,206,489,146,68,41.17303922,7.346987366
2018-05-01,Paris Lyon,Nice Ville,351,234,57,22,40.83560606,6.536723164
2018-05-01,Angers Saint Laud,Paris Montparnasse,91,409,95,71,28.45422535,7.442622081
2018-05-01,St Pierre Des Corps,Paris Montparnasse,62,420,113,76,15.31798246,4.303040174
2018-05-01,Paris Nord,Arras,49,354,146,57,34.18450292,10.40729167
2018-05-01,Paris Nord,Douai,66,203,59,36,40.27546296,10.31446759
2018-05-01,Francfort,Paris Est,111,167,3,38,26.17587719,7.321443089
2018-05-01,La Rochelle Ville,Paris Montparnasse,165,216,45,25,23.04266667,5.14785575
2018-05-01,Lille,Marseille St Charles,308,189,40,40,40.61958333,13.18008949
2018-05-01,Paris Lyon,Le Creusot Montceau Montchanin,79,212,12,35,25.19571429,5.19225
2018-05-01,Le Creusot Montceau Montchanin,Paris Lyon,81,223,10,39,20.03418803,2.694913928
2018-05-01,Paris Lyon,Nimes,179,399,139,33,41.29191919,5.841410256
2018-05-01,Lille,Paris Nord,63,639,179,112,24.59866071,6.300543478
